meter_name,date,record_count
Building B512a,2025-07-27,0
Building B512a,2025-07-28,0
Building B512a,2025-07-29,0
Building B512a,2025-07-30,0
Building B512a,2025-07-31,0
Building B512a,2025-08-01,246
Building B512a,2025-08-02,602
Building B512a,2025-08-03,69
Building B512a,2025-08-04,980
Building B512a,2025-08-05,1133
Building B512a,2025-08-06,0
Building B512a,2025-08-07,0
Building B512a,2025-08-08,602
Building B512a,2025-08-09,1222
Building B512a,2025-08-10,1225
Building B512a,2025-08-11,1235
Building B512a,2025-08-12,1224
Building B512a,2025-08-13,1177
Building B512a,2025-08-14,39
Building B512a,2025-08-15,0
Building B512a,2025-08-16,62
Building B512a,2025-08-17,1038
Building B512a,2025-08-18,0
Building B512a,2025-08-19,333
Building B512a,2025-08-20,20
Building B512a,2025-08-21,18
Building B512a,2025-08-22,460
Building B512a,2025-08-23,107
Building B601,2025-07-21,0
Building B601,2025-07-22,0
Building B601,2025-07-23,0
Building B601,2025-07-24,0
Building B601,2025-07-25,0
Building B601,2025-07-26,0
Building B601,2025-07-27,0
Building B601,2025-07-28,0
Building B601,2025-07-29,0
Building B601,2025-07-30,0
Building B601,2025-07-31,0
Building B601,2025-08-01,248
Building B601,2025-08-02,602
Building B601,2025-08-03,69
Building B601,2025-08-04,980
Building B601,2025-08-05,1134
Building B601,2025-08-06,0
Building B601,2025-08-07,0
Building B601,2025-08-08,599
Building B601,2025-08-09,1225
Building B601,2025-08-10,1226
Building B601,2025-08-11,1234
Building B601,2025-08-12,1225
Building B601,2025-08-13,1185
Building B601,2025-08-14,39
Building B601,2025-08-15,0
Building B601,2025-08-16,61
Building B601,2025-08-17,1039
Building B601,2025-08-18,0
Building B601,2025-08-19,333
Building B601,2025-08-20,19
Building B601,2025-08-21,18
Building B601,2025-08-22,459
Building B601,2025-08-23,107
Building B601a,2025-07-21,0
Building B601a,2025-07-22,0
Building B601a,2025-07-23,0
Building B601a,2025-07-24,0
Building B601a,2025-07-25,0
Building B601a,2025-07-26,0
Building B601a,2025-07-27,0
Building B601a,2025-07-28,0
Building B601a,2025-07-29,0
Building B601a,2025-07-30,0
Building B601a,2025-07-31,0
Building B601a,2025-08-01,247
Building B601a,2025-08-02,602
Building B601a,2025-08-03,70
Building B601a,2025-08-04,979
Building B601a,2025-08-05,1134
Building B601a,2025-08-06,0
Building B601a,2025-08-07,0
Building B601a,2025-08-08,605
Building B601a,2025-08-09,1228
Building B601a,2025-08-10,1223
Building B601a,2025-08-11,1233
Building B601a,2025-08-12,1223
Building B601a,2025-08-13,1181
Building B601a,2025-08-14,39
Building B601a,2025-08-15,0
Building B601a,2025-08-16,61
Building B601a,2025-08-17,1039
Building B601a,2025-08-18,0
Building B601a,2025-08-19,333
Building B601a,2025-08-20,19
Building B601a,2025-08-21,18
Building B601a,2025-08-22,461
Building B601a,2025-08-23,107
Building B602,2025-07-21,0
Building B602,2025-07-22,0
Building B602,2025-07-23,0
Building B602,2025-07-24,0
Building B602,2025-07-25,0
Building B602,2025-07-26,0
Building B602,2025-07-27,0
Building B602,2025-07-28,0
Building B602,2025-07-29,0
Building B602,2025-07-30,0
Building B602,2025-07-31,0
Building B602,2025-08-01,247
Building B602,2025-08-02,603
Building B602,2025-08-03,70
Building B602,2025-08-04,975
Building B602,2025-08-05,1135
Building B602,2025-08-06,0
Building B602,2025-08-07,0
Building B602,2025-08-08,603
Building B602,2025-08-09,1226
Building B602,2025-08-10,1224
Building B602,2025-08-11,1235
Building B602,2025-08-12,1219
Building B602,2025-08-13,1186
Building B602,2025-08-14,39
Building B602,2025-08-15,0
Building B602,2025-08-16,60
Building B602,2025-08-17,1038
Building B602,2025-08-18,0
Building B602,2025-08-19,333
Building B602,2025-08-20,20
Building B602,2025-08-21,18
Building B602,2025-08-22,460
Building B602,2025-08-23,107
Building B602a,2025-07-21,0
Building B602a,2025-07-22,0
Building B602a,2025-07-23,0
Building B602a,2025-07-24,0
Building B602a,2025-07-25,0
Building B602a,2025-07-26,0
Building B602a,2025-07-27,0
Building B602a,2025-07-28,0
Building B602a,2025-07-29,0
Building B602a,2025-07-30,0
Building B602a,2025-07-31,0
Building B602a,2025-08-01,248
Building B602a,2025-08-02,603
Building B602a,2025-08-03,69
Building B602a,2025-08-04,979
Building B602a,2025-08-05,1134
Building B602a,2025-08-06,0
Building B602a,2025-08-07,0
Building B602a,2025-08-08,603
Building B602a,2025-08-09,1223
Building B602a,2025-08-10,1225
Building B602a,2025-08-11,1234
Building B602a,2025-08-12,1222
Building B602a,2025-08-13,1182
Building B602a,2025-08-14,39
Building B602a,2025-08-15,0
Building B602a,2025-08-16,61
Building B602a,2025-08-17,1039
Building B602a,2025-08-18,0
Building B602a,2025-08-19,333
Building B602a,2025-08-20,20
Building B602a,2025-08-21,18
Building B602a,2025-08-22,457
Building B602a,2025-08-23,107
Building B603,2025-07-21,0
Building B603,2025-07-22,0
Building B603,2025-07-23,0
Building B603,2025-07-24,0
Building B603,2025-07-25,0
Building B603,2025-07-26,0
Building B603,2025-07-27,0
Building B603,2025-07-28,0
Building B603,2025-07-29,0
Building B603,2025-07-30,0
Building B603,2025-07-31,0
Building B603,2025-08-01,247
Building B603,2025-08-02,603
Building B603,2025-08-03,66
Building B603,2025-08-04,981
Building B603,2025-08-05,1136
Building B603,2025-08-06,0
Building B603,2025-08-07,0
Building B603,2025-08-08,605
Building B603,2025-08-09,1224
Building B603,2025-08-10,1223
Building B603,2025-08-11,1234
Building B603,2025-08-12,1224
Building B603,2025-08-13,1181
Building B603,2025-08-14,39
Building B603,2025-08-15,0
Building B603,2025-08-16,61
Building B603,2025-08-17,1039
Building B603,2025-08-18,0
Building B603,2025-08-19,333
Building B603,2025-08-20,19
Building B603,2025-08-21,18
Building B603,2025-08-22,460
Building B603,2025-08-23,107
Building B603a,2025-07-21,0
Building B603a,2025-07-22,0
Building B603a,2025-07-23,0
Building B603a,2025-07-24,0
Building B603a,2025-07-25,0
Building B603a,2025-07-26,0
Building B603a,2025-07-27,0
Building B603a,2025-07-28,0
Building B603a,2025-07-29,0
Building B603a,2025-07-30,0
Building B603a,2025-07-31,0
Building B603a,2025-08-01,247
Building B603a,2025-08-02,603
Building B603a,2025-08-03,66
Building B603a,2025-08-04,978
Building B603a,2025-08-05,1136
Building B603a,2025-08-06,0
Building B603a,2025-08-07,0
Building B603a,2025-08-08,603
Building B603a,2025-08-09,1225
Building B603a,2025-08-10,1223
Building B603a,2025-08-11,1234
Building B603a,2025-08-12,1226
Building B603a,2025-08-13,1180
Building B603a,2025-08-14,38
Building B603a,2025-08-15,0
Building B603a,2025-08-16,63
Building B603a,2025-08-17,1039
Building B603a,2025-08-18,0
Building B603a,2025-08-19,333
Building B603a,2025-08-20,19
Building B603a,2025-08-21,18
Building B603a,2025-08-22,461
Building B603a,2025-08-23,107
Building B605,2025-07-21,0
Building B605,2025-07-22,0
Building B605,2025-07-23,0
Building B605,2025-07-24,0
Building B605,2025-07-25,0
Building B605,2025-07-26,0
Building B605,2025-07-27,0
Building B605,2025-07-28,0
Building B605,2025-07-29,0
Building B605,2025-07-30,0
Building B605,2025-07-31,0
Building B605,2025-08-01,247
Building B605,2025-08-02,602
Building B605,2025-08-03,69
Building B605,2025-08-04,974
Building B605,2025-08-05,1136
Building B605,2025-08-06,0
Building B605,2025-08-07,0
Building B605,2025-08-08,606
Building B605,2025-08-09,1221
Building B605,2025-08-10,1225
Building B605,2025-08-11,1234
Building B605,2025-08-12,1221
Building B605,2025-08-13,1181
Building B605,2025-08-14,39
Building B605,2025-08-15,0
Building B605,2025-08-16,61
Building B605,2025-08-17,1039
Building B605,2025-08-18,0
Building B605,2025-08-19,333
Building B605,2025-08-20,19
Building B605,2025-08-21,18
Building B605,2025-08-22,460
Building B605,2025-08-23,107
Building B605a,2025-07-21,0
Building B605a,2025-07-22,0
Building B605a,2025-07-23,0
Building B605a,2025-07-24,0
Building B605a,2025-07-25,0
Building B605a,2025-07-26,0
Building B605a,2025-07-27,0
Building B605a,2025-07-28,0
Building B605a,2025-07-29,0
Building B605a,2025-07-30,0
Building B605a,2025-07-31,0
Building B605a,2025-08-01,247
Building B605a,2025-08-02,602
Building B605a,2025-08-03,70
Building B605a,2025-08-04,977
Building B605a,2025-08-05,1133
Building B605a,2025-08-06,0
Building B605a,2025-08-07,0
Building B605a,2025-08-08,607
Building B605a,2025-08-09,1223
Building B605a,2025-08-10,1224
Building B605a,2025-08-11,1235
Building B605a,2025-08-12,1223
Building B605a,2025-08-13,1187
Building B605a,2025-08-14,39
Building B605a,2025-08-15,0
Building B605a,2025-08-16,61
Building B605a,2025-08-17,1039
Building B605a,2025-08-18,0
Building B605a,2025-08-19,333
Building B605a,2025-08-20,19
Building B605a,2025-08-21,18
Building B605a,2025-08-22,462
Building B605a,2025-08-23,107
Building B606,2025-07-21,0
Building B606,2025-07-22,0
Building B606,2025-07-23,0
Building B606,2025-07-24,0
Building B606,2025-07-25,0
Building B606,2025-07-26,0
Building B606,2025-07-27,0
Building B606,2025-07-28,0
Building B606,2025-07-29,0
Building B606,2025-07-30,0
Building B606,2025-07-31,0
Building B606,2025-08-01,245
Building B606,2025-08-02,602
Building B606,2025-08-03,70
Building B606,2025-08-04,979
Building B606,2025-08-05,1134
Building B606,2025-08-06,0
Building B606,2025-08-07,0
Building B606,2025-08-08,602
Building B606,2025-08-09,1225
Building B606,2025-08-10,1226
Building B606,2025-08-11,1232
Building B606,2025-08-12,1222
Building B606,2025-08-13,1174
Building B606,2025-08-14,38
Building B606,2025-08-15,0
Building B606,2025-08-16,60
Building B606,2025-08-17,1039
Building B606,2025-08-18,0
Building B606,2025-08-19,333
Building B606,2025-08-20,19
Building B606,2025-08-21,18
Building B606,2025-08-22,458
Building B606,2025-08-23,107
Building B606a,2025-07-21,0
Building B606a,2025-07-22,0
Building B606a,2025-07-23,0
Building B606a,2025-07-24,0
Building B606a,2025-07-25,0
Building B606a,2025-07-26,0
Building B606a,2025-07-27,0
Building B606a,2025-07-28,0
Building B606a,2025-07-29,0
Building B606a,2025-07-30,0
Building B606a,2025-07-31,0
Building B606a,2025-08-01,249
Building B606a,2025-08-02,602
Building B606a,2025-08-03,69
Building B606a,2025-08-04,976
Building B606a,2025-08-05,1136
Building B606a,2025-08-06,0
Building B606a,2025-08-07,0
Building B606a,2025-08-08,602
Building B606a,2025-08-09,1224
Building B606a,2025-08-10,1223
Building B606a,2025-08-11,1234
Building B606a,2025-08-12,1223
Building B606a,2025-08-13,1177
Building B606a,2025-08-14,39
Building B606a,2025-08-15,0
Building B606a,2025-08-16,62
Building B606a,2025-08-17,1039
Building B606a,2025-08-18,0
Building B606a,2025-08-19,333
Building B606a,2025-08-20,20
Building B606a,2025-08-21,19
Building B606a,2025-08-22,459
Building B606a,2025-08-23,107
Building B607,2025-07-21,0
Building B607,2025-07-22,0
Building B607,2025-07-23,0
Building B607,2025-07-24,0
Building B607,2025-07-25,0
Building B607,2025-07-26,0
Building B607,2025-07-27,0
Building B607,2025-07-28,0
Building B607,2025-07-29,0
Building B607,2025-07-30,0
Building B607,2025-07-31,0
Building B607,2025-08-01,249
Building B607,2025-08-02,602
Building B607,2025-08-03,69
Building B607,2025-08-04,979
Building B607,2025-08-05,1134
Building B607,2025-08-06,0
Building B607,2025-08-07,0
Building B607,2025-08-08,605
Building B607,2025-08-09,1223
Building B607,2025-08-10,1226
Building B607,2025-08-11,1234
Building B607,2025-08-12,1224
Building B607,2025-08-13,1177
Building B607,2025-08-14,39
Building B607,2025-08-15,0
Building B607,2025-08-16,63
Building B607,2025-08-17,1038
Building B607,2025-08-18,0
Building B607,2025-08-19,333
Building B607,2025-08-20,19
Building B607,2025-08-21,18
Building B607,2025-08-22,459
Building B607,2025-08-23,107
Building B607a,2025-07-21,0
Building B607a,2025-07-22,0
Building B607a,2025-07-23,0
Building B607a,2025-07-24,0
Building B607a,2025-07-25,0
Building B607a,2025-07-26,0
Building B607a,2025-07-27,0
Building B607a,2025-07-28,0
Building B607a,2025-07-29,0
Building B607a,2025-07-30,0
Building B607a,2025-07-31,0
Building B607a,2025-08-01,247
Building B607a,2025-08-02,603
Building B607a,2025-08-03,70
Building B607a,2025-08-04,979
Building B607a,2025-08-05,1132
Building B607a,2025-08-06,0
Building B607a,2025-08-07,0
Building B607a,2025-08-08,604
Building B607a,2025-08-09,1225
Building B607a,2025-08-10,1223
Building B607a,2025-08-11,1236
Building B607a,2025-08-12,1219
Building B607a,2025-08-13,1186
Building B607a,2025-08-14,39
Building B607a,2025-08-15,0
Building B607a,2025-08-16,61
Building B607a,2025-08-17,1038
Building B607a,2025-08-18,0
Building B607a,2025-08-19,333
Building B607a,2025-08-20,20
Building B607a,2025-08-21,18
Building B607a,2025-08-22,458
Building B607a,2025-08-23,107
Building B608,2025-07-21,0
Building B608,2025-07-22,0
Building B608,2025-07-23,0
Building B608,2025-07-24,0
Building B608,2025-07-25,0
Building B608,2025-07-26,0
Building B608,2025-07-27,0
Building B608,2025-07-28,0
Building B608,2025-07-29,0
Building B608,2025-07-30,0
Building B608,2025-07-31,0
Building B608,2025-08-01,0
Building B608,2025-08-02,0
Building B608,2025-08-03,0
Building B608,2025-08-04,0
Building B608,2025-08-05,330
Building B608,2025-08-06,0
Building B608,2025-08-07,0
Building B608,2025-08-08,604
Building B608,2025-08-09,1226
Building B608,2025-08-10,1223
Building B608,2025-08-11,1234
Building B608,2025-08-12,1223
Building B608,2025-08-13,1183
Building B608,2025-08-14,39
Building B608,2025-08-15,0
Building B608,2025-08-16,61
Building B608,2025-08-17,1039
Building B608,2025-08-18,0
Building B608,2025-08-19,333
Building B608,2025-08-20,19
Building B608,2025-08-21,19
Building B608,2025-08-22,462
Building B608,2025-08-23,106
Building B608a,2025-07-21,0
Building B608a,2025-07-22,0
Building B608a,2025-07-23,0
Building B608a,2025-07-24,0
Building B608a,2025-07-25,0
Building B608a,2025-07-26,0
Building B608a,2025-07-27,0
Building B608a,2025-07-28,0
Building B608a,2025-07-29,0
Building B608a,2025-07-30,0
Building B608a,2025-07-31,0
Building B608a,2025-08-01,0
Building B608a,2025-08-02,0
Building B608a,2025-08-03,0
Building B608a,2025-08-04,0
Building B608a,2025-08-05,328
Building B608a,2025-08-06,0
Building B608a,2025-08-07,0
Building B608a,2025-08-08,602
Building B608a,2025-08-09,1225
Building B608a,2025-08-10,1223
Building B608a,2025-08-11,1234
Building B608a,2025-08-12,1226
Building B608a,2025-08-13,1186
Building B608a,2025-08-14,39
Building B608a,2025-08-15,0
Building B608a,2025-08-16,62
Building B608a,2025-08-17,1039
Building B608a,2025-08-18,0
Building B608a,2025-08-19,333
Building B608a,2025-08-20,19
Building B608a,2025-08-21,18
Building B608a,2025-08-22,460
Building B608a,2025-08-23,107
Building B609,2025-07-21,0
Building B609,2025-07-22,0
Building B609,2025-07-23,0
Building B609,2025-07-24,0
Building B609,2025-07-25,0
Building B609,2025-07-26,0
Building B609,2025-07-27,0
Building B609,2025-07-28,0
Building B609,2025-07-29,0
Building B609,2025-07-30,0
Building B609,2025-07-31,0
Building B609,2025-08-01,0
Building B609,2025-08-02,0
Building B609,2025-08-03,0
Building B609,2025-08-04,0
Building B609,2025-08-05,330
Building B609,2025-08-06,0
Building B609,2025-08-07,0
Building B609,2025-08-08,603
Building B609,2025-08-09,1222
Building B609,2025-08-10,1223
Building B609,2025-08-11,1235
Building B609,2025-08-12,1219
Building B609,2025-08-13,1186
Building B609,2025-08-14,39
Building B609,2025-08-15,0
Building B609,2025-08-16,61
Building B609,2025-08-17,1039
Building B609,2025-08-18,0
Building B609,2025-08-19,333
Building B609,2025-08-20,20
Building B609,2025-08-21,18
Building B609,2025-08-22,458
Building B609,2025-08-23,107
Building B609a,2025-07-21,0
Building B609a,2025-07-22,0
Building B609a,2025-07-23,0
Building B609a,2025-07-24,0
Building B609a,2025-07-25,0
Building B609a,2025-07-26,0
Building B609a,2025-07-27,0
Building B609a,2025-07-28,0
Building B609a,2025-07-29,0
Building B609a,2025-07-30,0
Building B609a,2025-07-31,0
Building B609a,2025-08-01,0
Building B609a,2025-08-02,0
Building B609a,2025-08-03,0
Building B609a,2025-08-04,0
Building B609a,2025-08-05,332
Building B609a,2025-08-06,0
Building B609a,2025-08-07,0
Building B609a,2025-08-08,606
Building B609a,2025-08-09,1224
Building B609a,2025-08-10,1224
Building B609a,2025-08-11,1234
Building B609a,2025-08-12,1227
Building B609a,2025-08-13,1181
Building B609a,2025-08-14,38
Building B609a,2025-08-15,0
Building B609a,2025-08-16,62
Building B609a,2025-08-17,1039
Building B609a,2025-08-18,0
Building B609a,2025-08-19,333
Building B609a,2025-08-20,20
Building B609a,2025-08-21,19
Building B609a,2025-08-22,459
Building B609a,2025-08-23,107
Building B610,2025-07-21,0
Building B610,2025-07-22,0
Building B610,2025-07-23,0
Building B610,2025-07-24,0
Building B610,2025-07-25,0
Building B610,2025-07-26,0
Building B610,2025-07-27,0
Building B610,2025-07-28,0
Building B610,2025-07-29,0
Building B610,2025-07-30,0
Building B610,2025-07-31,0
Building B610,2025-08-01,0
Building B610,2025-08-02,0
Building B610,2025-08-03,0
Building B610,2025-08-04,0
Building B610,2025-08-05,0
Building B610,2025-08-06,0
Building B610,2025-08-07,0
Building B610,2025-08-08,0
Building B610,2025-08-09,0
Building B610,2025-08-10,0
Building B610,2025-08-11,0
Building B610,2025-08-12,0
Building B610,2025-08-13,0
Building B610,2025-08-14,0
Building B610,2025-08-15,0
Building B610,2025-08-16,0
Building B610,2025-08-17,0
Building B610,2025-08-18,0
Building B610,2025-08-19,282
Building B610,2025-08-20,20
Building B610,2025-08-21,18
Building B610,2025-08-22,460
Building B610,2025-08-23,107
Building B610a,2025-07-21,0
Building B610a,2025-07-22,0
Building B610a,2025-07-23,0
Building B610a,2025-07-24,0
Building B610a,2025-07-25,0
Building B610a,2025-07-26,0
Building B610a,2025-07-27,0
Building B610a,2025-07-28,0
Building B610a,2025-07-29,0
Building B610a,2025-07-30,0
Building B610a,2025-07-31,0
Building B610a,2025-08-01,0
Building B610a,2025-08-02,0
Building B610a,2025-08-03,0
